Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
45.0,8,33427.13,2708.5941666666668,4.0,2.0,4.0,0.0,4,6.0,12.51,4.0,2,828.32,26.57410701271347,30.42,0,0.0,119.29062132174658,5,431.56879534492,3
35.0,3,11911.285,1113.607083333333,7.0,7.0,12.0,3.0,8,15.0,9.16,2.0,2,957.6,35.704017824419594,28.92,0,20.59634464989008,149.8582820903789,6,230.9060815930644,3
36.0,2,119889.75,10174.8125,1.0,3.0,6.0,1.0,17,-2.0,11.27,2.0,2,489.86,29.480530669617416,16.42,0,71.19272656863383,755.1323989771266,6,481.15612445423966,3
41.0,8,31200.24,2588.02,2.0,3.0,1.0,3.0,10,5.0,10.64,3.0,,14.34,32.0438292757437,22.58,2,71.67124256919055,54.31981711834528,2,382.8109403124642,3
46.0,12,31029.7,2519.808333333333,6.0,7.0,4.0,4.0,23,14.0,10.74,4.0,2,1157.08,26.060165369324235,19.5,0,96.4699650072652,51.92511907884193,0,343.5857492472262,3
25.0,2,141477.56,12012.796666666669,2.0,1.0,3.0,1.0,14,11.0,2.39,2.0,2,202.48,28.40141679802413,15.58,2,66.25911890491606,821.6363350540057,5,593.3842127077452,3
18.0,4,107893.68,8911.14,3.0,4.0,5.0,2.0,23,11.0,4.47,8.0,,644.4,40.739024206579984,16.08,0,116.65714116927394,208.72614983520089,1,805.7307089955252,3
28.0,15,12498.945,1173.57875,5.0,3.0,18.0,4.0,17,12.0,9.1,0.0,1,695.46,31.95973847937829,31.17,0,30.871491112229577,93.80942797321163,5,272.67695591455885,3
28.0,5,44572.43,3757.369166666667,2.0,4.0,10.0,0.0,4,6.0,2.09,1.0,,198.87,29.788087956684063,15.42,0,0.0,95.68644084447241,1,520.0504758221944,3
47.0,4,35171.34,2865.945,1.0,3.0,3.0,0.0,18,8.0,0.75,0.0,,754.93,38.81842342308933,30.75,0,0.0,277.8126976834178,0,298.7818023165822,3
40.0,11,81047.56,6565.963333333332,1.0,5.0,4.0,3.0,12,8.0,2.68,3.0,2,1290.47,32.01970508972589,19.58,0,153.2016876137126,492.70238551543116,4,280.6922602041898,3
26.0,4,14649.275,1118.7729166666666,3.0,5.0,9.0,0.0,-2,0.0,5.65,0.0,2,554.58,24.546206573782374,22.83,2,0.0,45.16623847328422,2,316.71105319338244,3
37.0,15,28443.42,2314.285,7.0,4.0,9.0,2.0,21,11.0,7.23,4.0,1,1476.31,32.45581724079178,24.08,0,39.80748155750632,107.19226192703483,3,344.4287565154588,3
26.0,2,43269.35,3558.7791666666667,2.0,3.0,3.0,3.0,4,2.0,1.39,4.0,2,976.17,26.85563914739096,26.83,2,94.529437472289,307.9403746025636,4,223.40810459181412,3
21.0,1,111642.18,9316.515,5.0,5.0,6.0,2.0,11,10.0,2.29,5.0,,1236.68,40.15753348289653,15.83,0,93.6486517685578,745.1465666681146,5,372.8562815633276,3
36.0,1,43108.4,3362.366666666667,3.0,6.0,8.0,0.0,24,14.0,11.49,4.0,2,905.03,36.02841072666564,28.08,0,0.0,48.43454084732418,2,537.8021258193427,3
27.0,6,14403.39,922.2825,5.0,4.0,8.0,3.0,11,12.0,15.98,4.0,1,2630.82,29.745788595647497,14.67,1,23.30431520748057,114.09695834553324,6,244.82697644698615,3
21.0,10,32061.94,2373.828333333333,4.0,3.0,6.0,0.0,8,4.0,2.56,3.0,,1443.42,37.367961093890415,21.08,2,0.0,66.35003222222876,2,421.03280111110456,3
41.0,12,17481.785,1736.8154166666666,4.0,6.0,5.0,2.0,11,19.0,5.72,0.0,,1148.28,33.449405702425416,24.33,0,18.079812288763907,38.74575080574367,1,356.85597857215913,3
45.0,12,29944.64,2787.3866666666668,8.0,4.0,4.0,1.0,24,11.0,1.41,3.0,,1337.15,33.68960115572573,23.92,0,22.237681266645072,205.7125841924543,6,340.78840120756735,3
52.0,4,66190.34,5478.861666666667,4.0,4.0,10.0,0.0,22,14.0,6.4,1.0,,557.57,38.39566065750064,32.08,0,0.0,250.13396150115588,3,557.7522051655108,3
35.0,1,19724.81,1442.7341666666669,3.0,6.0,12.0,4.0,5,10.0,3.68,0.0,2,1369.4,33.70372671100577,29.25,0,49.93791871449197,76.76911715941526,4,287.56638079275945,3
44.0,8,28300.37,2078.3641666666667,5.0,5.0,9.0,3.0,20,13.0,2.69,4.0,,1489.2,37.1196580580168,17.17,0,52.012559907497575,257.2060816878766,6,188.61777507129253,3
36.0,14,15668.4,1584.7,8.0,6.0,21.0,9.0,42,18.0,26.2,10.0,0,4499.92,33.76997508606068,1.5,2,102.91746318987065,21.429346522906044,1,274.12319028722334,3
50.0,12,83923.24,6723.6033333333335,4.0,4.0,9.0,3.0,4,19.0,2.54,3.0,2,1236.73,25.600971505387925,23.25,0,139.34039244047392,82.70600641893544,2,700.3139344739241,3
25.0,14,97566.81,8327.567500000001,0.0,3.0,6.0,3.0,3,4.0,3.68,2.0,2,523.21,28.08804940457466,25.17,0,203.4421694694717,720.237563847581,4,179.07701668294752,3
35.0,11,95111.1,7724.925,5.0,2.0,12.0,1.0,4,3.0,11.65,0.0,2,467.35,25.52158602476688,20.5,0,75.39015602137195,393.6163608584401,4,573.4859831201879,3
21.0,5,132174.64,10999.553333333335,3.0,5.0,6.0,1.0,16,3.0,9.77,0.0,,898.45,30.28753803685857,32.58,0,95.09938772165044,245.06020638965157,2,1009.7957392220316,3
39.0,2,132370.2,11263.85,3.0,4.0,4.0,3.0,3,7.0,6.34,3.0,2,1064.61,42.2551133672849,31.92,0,209.78949707106773,231.16219362481775,1,925.4333093041143,3
53.0,2,67818.86,5373.571666666667,3.0,3.0,6.0,3.0,5,9.0,8.89,9.0,,45.66,24.490903386780893,30.92,0,109.96662136177169,327.9549110743476,3,359.4356342305474,3
39.0,0,52820.16,4457.68,6.0,4.0,5.0,2.0,5,12.0,1.27,0.0,2,1173.99,36.93580478605014,28.67,2,81.53346235369195,118.00970303608193,3,506.2248346102261,3
23.0,13,44178.15,3446.5125000000007,4.0,3.0,6.0,4.0,-3,0.0,10.08,4.0,2,300.68,31.10145092172347,17.92,2,123.54990197499907,238.08828103680491,3,243.0130669881961,3
53.0,13,21834.105,2071.50875,4.0,5.0,11.0,1.0,8,11.0,10.4,1.0,2,1215.84,34.07214328431768,24.5,0,16.922557269222168,52.506006991856744,4,407.7223107389211,3
39.0,5,128363.64,10463.97,0.0,6.0,6.0,0.0,16,11.0,7.7,1.0,,492.7,33.783491567234286,20.5,0,0.0,541.1944247651693,4,775.2025752348306,3
52.0,7,89607.24,7256.27,0.0,5.0,12.0,2.0,12,3.0,4.54,7.0,2,715.19,38.361579957976495,30.17,2,147.8470094912456,57.3678176570084,1,760.4121728517462,3
53.0,4,66882.74,5656.561666666667,4.0,3.0,3.0,3.0,12,8.0,5.69,7.0,,1472.91,24.657834353404912,17.58,0,108.4322620475159,197.6742060119949,6,549.549698607156,3
28.0,4,120091.92,10239.66,0.0,2.0,5.0,1.0,15,8.0,0.55,5.0,2,1132.46,31.268866654867622,23.5,0,84.40523006789745,211.46225873781552,1,968.0985111942873,3
25.0,0,44328.22,3710.018333333333,4.0,6.0,1.0,4.0,2,4.0,7.7,2.0,2,616.4,25.18118735032041,29.83,0,84.3076536267587,47.85121107429599,2,488.84296863227866,3
52.0,0,60733.7,5189.141666666666,7.0,3.0,5.0,2.0,14,11.0,5.36,5.0,1,570.4,28.195809041044026,29.25,1,93.18161999737671,161.74022863146416,2,513.9923180378257,3
20.0,5,55473.22,4598.768333333333,5.0,6.0,7.0,4.0,26,22.0,1.51,4.0,2,160.87,31.405755825296406,21.92,0,180.34340787973136,32.767954422977446,1,486.76547103062455,3
37.0,8,130793.12,10957.426666666666,6.0,6.0,20.0,3.0,20,12.0,8.36,7.0,1,298.13,27.93910642501493,17.17,2,179.25120896010532,344.27697202570175,2,822.2144856808596,3
50.0,0,97577.28,7906.44,3.0,4.0,12.0,2.0,-3,5.0,6.75,2.0,2,708.73,31.35456455791428,31.58,0,92.86650660879025,147.96059548241786,1,789.8168979087918,3
50.0,3,19199.49,1649.9575000000002,3.0,1.0,4.0,2.0,3,6.0,4.11,3.0,2,399.44,37.52594415462136,26.5,0,31.85522003344796,121.92810690740404,4,281.21242305914797,3
47.0,11,16520.865,1492.7387500000002,4.0,1.0,8.0,2.0,-2,5.0,-4.47,3.0,2,841.69,28.697878956575103,16.25,0,24.131379180561854,61.8575165176307,3,323.28497930180754,3
34.0,13,12249.125,870.7604166666665,3.0,5.0,12.0,4.0,16,15.0,9.4,2.0,2,1367.83,30.7927854127646,19.17,0,23.0626379806678,116.31303514076166,6,237.7003685452372,3
35.0,14,22373.535,2137.4612500000007,5.0,5.0,10.0,2.0,2,9.0,7.24,0.0,,1472.78,41.20800181628543,24.83,0,31.947799063150374,85.18398542218817,6,386.6143405146615,3
44.0,9,32766.46,2499.538333333333,3.0,6.0,9.0,3.0,32,11.0,10.1,8.0,1,521.1,39.162000825390685,17.08,1,54.0556188463124,47.20554962867024,1,388.69266485835067,3
24.0,3,121622.84,10081.236666666666,0.0,3.0,12.0,2.0,12,-3.0,9.02,1.0,2,1391.33,35.74326984328218,20.25,0,173.2882998697942,432.8910463714449,4,671.9443204254276,3
33.0,0,50573.81999999999,4175.485,8.0,6.0,10.0,5.0,21,8.0,13.95,8.0,1,1969.76,37.50083951838134,7.33,1,105.71222017817392,560.9545969096556,6,40.88168291217049,3
18.0,15,176295.0,14960.25,5.0,2.0,9.0,2.0,9,12.0,1.32,1.0,2,44.91,46.74514084583928,17.67,0,158.37373265256596,196.55679189898538,1,1381.0944754484487,3
46.0,6,78984.46,6360.038333333334,4.0,2.0,8.0,1.0,7,9.0,8.15,5.0,2,322.42,36.51827188585644,15.92,0,50.09499242108427,543.5233444711853,5,322.3854964410639,3
38.0,13,76223.58,6416.965,5.0,5.0,3.0,0.0,12,4.0,0.8,5.0,2,1292.43,41.17884265714325,27.17,0,0.0,97.80240845404019,1,783.8940915459598,3
35.0,6,20516.18,1766.6816666666666,5.0,7.0,17.0,4.0,8,14.0,8.76,1.0,1,232.52,31.83718331684272,18.67,0,56.37071107419772,64.45319294175546,0,305.8442626507135,3
33.0,13,90664.48,7848.373333333332,4.0,6.0,8.0,0.0,17,11.0,10.53,2.0,2,995.29,37.0689175937589,22.83,0,0.0,504.15441272175593,5,560.6829206115775,3
42.0,2,160052.2,13580.683333333334,4.0,1.0,10.0,2.0,1,11.0,4.51,7.0,,1118.35,37.56578399612479,21.83,0,207.8648074833567,1042.6332661811175,4,377.5702596688591,3
35.0,1,41310.18,3269.515,3.0,3.0,10.0,0.0,11,12.0,8.33,2.0,2,327.22,33.995031384449874,16.42,0,0.0,33.508743698756305,1,533.4427563012437,3
51.0,0,20995.615,1909.6345833333328,0.0,2.0,6.0,1.0,-2,3.0,6.57,8.0,2,1238.55,27.140184812968453,28.58,0,9.143908457799562,94.19544417587265,3,347.6241056996612,3
49.0,2,39242.1,3229.175,4.0,2.0,4.0,0.0,10,3.0,3.01,3.0,2,772.08,37.79928365782387,22.17,0,0.0,94.27703252235642,3,488.64046747764365,3
30.0,6,67854.3,5573.5250000000015,3.0,7.0,7.0,0.0,13,8.0,3.38,4.0,,586.09,30.85387291288754,30.75,0,0.0,198.40421065424363,4,628.9482893457564,3
49.0,15,38750.41,2987.200833333334,1.0,5.0,7.0,4.0,5,0.0,8.39,1.0,2,2.43,35.76745264404638,32.83,2,121.72664063792092,25.28922989405391,1,391.70421280135866,3
47.0,12,28587.29,2621.2741666666666,4.0,1.0,7.0,0.0,0,4.0,1.22,0.0,2,1496.38,30.014789662514406,24.33,0,0.0,135.70928055342048,6,416.41813611324613,3
18.0,10,86171.52,7202.96,4.0,2.0,2.0,4.0,3,12.0,6.88,3.0,2,821.92,36.58278065766493,17.25,0,207.9350066373084,617.5205493119038,4,164.84044405078782,3
45.0,12,150256.72,12641.393333333332,1.0,6.0,1.0,0.0,14,4.0,2.69,2.0,2,1488.34,42.82431385546448,16.58,2,0.0,103.09492989441941,1,1401.0444034389138,3
28.0,14,131091.6,10947.3,5.0,5.0,12.0,0.0,10,17.0,0.66,0.0,1,815.12,36.51639771808785,19.67,0,0.0,333.49258731651366,2,1011.2374126834866,3
20.0,2,81609.78,7084.815,5.0,4.0,2.0,3.0,3,3.0,6.94,2.0,2,102.02,37.17292816879539,20.58,0,134.26010338575497,403.52452785413686,5,450.6968687601081,3
40.0,1,119612.28,9999.69,3.0,1.0,3.0,0.0,13,9.0,11.83,1.0,2,1274.05,39.85573121344905,19.33,2,0.0,424.75282610573515,2,825.2161738942648,3
56.0,8,101112.6,8600.05,8.0,6.0,4.0,2.0,13,23.0,1.42,2.0,2,399.49,29.509104169419015,29.08,0,143.85673451766658,545.7781684399694,4,440.3700970423642,3
45.0,6,31896.42,2417.035,3.0,5.0,4.0,1.0,7,7.0,5.91,8.0,2,1177.43,28.16778495076269,25.42,2,22.799777755562943,118.29994723823536,4,370.6037750062017,3
37.0,10,43825.16,3852.096666666667,2.0,5.0,9.0,0.0,14,14.0,5.37,0.0,2,445.91,40.57995634933808,29.83,0,0.0,298.3514743469726,6,376.85819231969407,3
44.0,7,84673.2,7153.099999999999,3.0,5.0,2.0,3.0,13,3.0,2.09,1.0,2,777.89,34.04547372791165,28.58,2,130.50149973582734,669.1112577623168,5,195.69724250185595,3
24.0,0,62835.08,5464.256666666667,0.0,4.0,1.0,2.0,12,12.0,2.02,4.0,2,306.85,37.991968209077605,33.0,0,67.38407411418386,259.77213570500567,3,479.2694568474772,3
33.0,13,42515.6,3447.9666666666667,3.0,4.0,11.0,3.0,14,12.0,8.8,2.0,2,629.75,31.313506581433245,15.67,0,103.30266461600232,74.62203234381064,3,426.8719697068537,3
22.0,4,22433.46,1585.455,4.0,3.0,11.0,1.0,1,4.0,4.73,4.0,2,1078.38,39.41310834137499,28.25,0,9.530143983210914,38.92197133331344,4,380.0933846834756,3
55.0,4,130688.56,11134.713333333331,0.0,2.0,2.0,0.0,12,6.0,4.31,5.0,,466.13,27.63354744034139,15.92,2,0.0,284.32690133640364,2,1079.1444319969298,3
52.0,10,150339.96,12614.33,1.0,2.0,10.0,3.0,2,1.0,5.61,3.0,2,674.6,38.274888599521226,22.42,2,219.48129499072652,373.77946544129145,2,918.172239567982,3
56.0,11,17741279.0,1507.335833333333,3.0,2.0,8.0,0.0,15,11.0,4.73,6.0,2,355.92,31.46411997685837,28.5,0,0.0,112.68005371783545,6,328.05352961549784,3
23.0,10,37788.3,3097.025,3.0,4.0,9.0,2.0,13,1.0,1.4,4.0,,1124.37,24.59544156395767,24.58,0,39.655553872757935,168.89981344282447,3,361.1471326844177,3
52.0,10,63051.86,5389.321666666667,2.0,5.0,3.0,1.0,3,12.0,,5.0,2,1006.09,33.5386376575947,20.33,2,47.525700143511045,118.347926148122,1,613.0585403750338,3
26.0,6,73420.92,6333.41,4.0,5.0,8.0,2.0,4,2.0,10.35,2.0,2,278.08,42.42576272641419,30.42,0,67.04438352937039,155.01124456481188,4,681.2853719058177,3
41.0,4,45238.04,3937.836666666666,7.0,6.0,7.0,7.0,25,9.0,9.25,13.0,1,1017.45,34.86320592640101,9.83,1,147.6953289325786,439.0001206750703,0,97.0882170590177,3
52.0,0,43354.77,3491.8975,1.0,4.0,4.0,1.0,10,12.0,8.23,5.0,2,1159.33,30.420686319257214,16.33,0,29.916254436706645,194.49143334343316,3,384.78206221986017,3
44.0,11,17096.25,1669.6875,10.0,8.0,19.0,7.0,56,19.0,29.72,14.0,0,2733.27,30.308910102939528,3.83,1,74.05755769101916,183.18570558723218,6,199.7254867217486,3
40.0,1,119612.28,9999.69,3.0,1.0,3.0,0.0,13,9.0,11.83,1.0,2,1274.05,35.89701785492988,18.92,0,0.0,164.29583838189603,1,1075.673161618104,3
51.0,8,14696.765,1273.7304166666663,4.0,4.0,6.0,3.0,2,6.0,3.96,3.0,2,531.86,39.71243804477507,19.67,0,21.488801713545666,15.50687840033727,1,330.3773615527837,3
40.0,11,38685.98,3360.831666666667,1.0,5.0,3.0,2.0,7,12.0,1.24,5.0,2,1340.41,25.529584463809805,29.67,0,52.60251521022243,205.41152054331383,4,348.0691309131305,3
21.0,2,31272.27,2346.0225,0.0,6.0,6.0,3.0,2,4.0,17.85,2.0,2,10.89,32.75560403014626,15.83,0,49.99591870923176,88.50903692164283,5,376.0972943691254,3
36.0,14,84292.18,7108.348333333332,3.0,1.0,8.0,2.0,7,4.0,0.5,4.0,2,434.36,31.98492619893525,33.58,0,77.70732093303225,347.4150188879748,3,545.7124935123262,3
26.0,5,30789.35,2738.7791666666667,5.0,4.0,7.0,4.0,5,6.0,5.72,6.0,2,1106.11,26.962790654351263,20.17,0,73.86569999494921,62.11390418503546,2,387.89831248668196,3
33.0,11,113637.69,9620.8075,4.0,6.0,4.0,2.0,0,8.0,11.27,0.0,2,23.94,35.56391900638963,30.17,0,139.97007583212422,608.7503770173751,3,473.36029715050086,3
30.0,0,102215.61000000002,8482.9675,2.0,5.0,10.0,1.0,1,6.0,9.9,8.0,2,79.67,32.05018146752367,30.67,0,60.5673607926548,228.15030241800773,3,819.5790867893376,3
47.0,4,165002.4,13725.2,4.0,3.0,9.0,1.0,12,6.0,6.43,0.0,2,108.82,33.391349742193604,20.33,0,123.58133652852656,583.2068223526385,6,955.7318411188347,3
51.0,12,132262.74,11228.895,3.0,5.0,11.0,1.0,15,-3.0,1.83,4.0,2,309.13,32.4502441521214,28.75,2,77.63386826733726,529.0094895689977,3,776.2461421636651,3
22.0,14,28824.58,2679.0483333333336,0.0,3.0,5.0,4.0,15,12.0,8.89,0.0,2,1028.85,29.560515479448057,23.17,0,67.59727408305339,91.90147807021721,3,368.4060811800628,3
46.0,2,130232.25,10750.6875,5.0,3.0,7.0,1.0,6,2.0,4.05,3.0,2,1077.66,36.82575123384417,18.75,0,60.0397273187294,240.38931745201137,3,1034.639705229259,3
25.0,9,30470.59,2518.215833333333,3.0,5.0,12.0,4.0,7,5.0,11.82,2.0,2,554.31,38.6028974560946,25.58,0,82.25597157030113,97.76538841591284,3,331.80022334711936,3
30.0,13,41398.44,3749.87,8.0,7.0,13.0,6.0,23,11.0,12.07,7.0,1,1701.88,39.91665516863056,18.75,1,182.97664945291527,42.57571978536272,1,389.434630761722,3
30.0,1,14710.215,1334.0338544205065,2.0,5.0,9.0,2.0,10,1.0,2.33,4.0,2,1373.93,33.908400646911424,17.17,0,163.2857974997851,106.21064938441513,6,315.4060736952936,3
28.0,1,88957.38,7433.115000000002,4.0,4.0,5.0,1.0,19,18.0,18.52,0.0,1,1008.3,31.079322810198736,22.83,0,45.86939841625538,618.8392772918397,5,358.602824291905,3
29.0,15,29823.91,2256.3258333333333,1.0,1.0,2.0,1.0,9,3.0,9.52,7.0,,1268.94,38.033920167625546,29.83,0,18.604779603859907,24.355760064928695,1,422.67204366454473,3
41.0,7,35733.69,2953.807500000001,4.0,3.0,11.0,2.0,8,5.0,2.71,2.0,2,63.44,38.25727845507485,32.0,0,44.65081870879241,154.7665637327449,3,355.96336755846266,3
49.0,5,9603.845,510.3204166666666,4.0,3.0,14.0,1.0,33,10.0,1.3,9.0,,1451.72,37.82859226545878,33.08,1,5.262291048154371,12.407703355540647,2,283.3620472629717,3
19.0,4,19125.75,1437.8125,3.0,6.0,4.0,3.0,19,14.0,11.32,0.0,2,1243.2,22.60154592008219,21.0,2,33.557744248711664,146.91743557076518,5,243.3060701805232,3
47.0,10,48411.24,4306.27,8.0,3.0,3.0,4.0,17,12.0,3.04,1.0,2,821.27,38.88271126981965,18.33,0,82.22147115066043,57.00582377234532,1,531.3997050769943,3
35.0,9,33177.95,2891.8291666666664,5.0,4.0,17.0,4.0,21,20.0,15.12,5.0,1,261.12,27.716246862436037,26.75,0,61.09941254210259,378.5775869444329,6,139.50591718013112,3
25.0,1,98917.23,8513.1025,1.0,4.0,1.0,2.0,3,3.0,7.92,2.0,2,738.81,30.846406485888615,15.08,0,115.53132469523212,261.34042794044683,2,724.4384973643213,3
44.0,9,19418.475,1359.20625,2.0,4.0,11.0,0.0,1,-3.0,1.61,4.0,2,851.53,38.86788424646573,26.08,0,0.0,79.6508040805316,6,346.2698209194685,3
30.0,13,41398.44,3749.87,8.0,7.0,13.0,6.0,23,12.0,10.07,7.0,1,1701.88,33.916362992724125,18.67,1,182.97664945291527,257.98969352901736,3,194.02065701806748,3
24.0,2,66681.8,5278.816666666667,2.0,1.0,11.0,0.0,4,10.0,3.55,2.0,2,679.2,35.95104530137453,25.5,0,0.0,171.58896857425458,2,606.2926980924121,3
39.0,3,17692.555,1711.3795833333334,5.0,4.0,9.0,1.0,20,20.0,,6.0,,813.67,32.12928343772381,25.17,1,11.826839482592694,53.24327334857721,2,356.0678455021635,3
45.0,5,131760.3,11139.025,2.0,3.0,6.0,0.0,10,8.0,8.26,3.0,2,262.48,31.97507048630688,17.42,0,0.0,1075.5638440041462,5,318.33865599585374,3
41.0,1,14417.71,1425.4758333333332,7.0,8.0,34.0,7.0,59,24.0,28.56,12.0,0,3077.57,30.11114493683899,8.67,1,58.37874486332576,90.65428597013054,5,273.514552499877,3
49.0,15,38750.41,2987.200833333334,1.0,5.0,7.0,4.0,5,3.0,1.3900000000000006,0.0,2,2.43,23.47860655604959,32.75,0,121.72664063792092,59.42305158453253,1,357.57039111088,3
55.0,15,39206.98,2969.248333333333,1.0,5.0,3.0,3.0,4,9.0,4.15,2.0,2,780.54,22.6844514221893,17.75,0,55.82968366722193,278.129098859021,4,232.96605080709045,3
23.0,9,37679.19,3348.932500000001,1.0,2.0,12.0,1.0,5,10.0,4.51,1.0,2,771.0,24.29853519554477,22.0,0,18.552219155468364,279.17766730434556,6,327.16336354018614,3
18.0,5,108818.2,9177.183333333332,6.0,5.0,4.0,3.0,25,16.0,4.5,6.0,2,1210.88,38.99247747014583,21.42,0,207.2870628596972,461.48090812978944,5,528.9503623438466,3
25.0,3,81566.25,7036.1875,7.0,6.0,12.0,3.0,13,12.0,6.27,2.0,2,231.16,33.41654099387393,30.17,0,136.2266373365261,137.69152549557785,1,669.7005871678963,3
54.0,3,134035.08,11102.589999999998,0.0,5.0,10.0,2.0,3,7.0,10.32,4.0,2,767.91,33.17165782102979,24.5,0,143.48373199958996,246.41183792839698,3,980.3634300720128,3
47.0,8,84358.5,6730.875,2.0,4.0,7.0,2.0,14,4.0,11.94,1.0,2,1460.18,27.882586978651386,21.17,0,86.72041696962972,239.4140248551904,2,596.95305817518,3
37.0,11,44158.03,3733.835833333333,5.0,5.0,11.0,1.0,13,5.0,11.33,0.0,2,1298.23,35.79673675368886,15.5,0,30.46312346994444,367.42397229639823,6,265.49648756699065,3
19.0,9,130940.76,10918.73,3.0,4.0,12.0,0.0,1,0.0,5.29,4.0,2,1180.29,43.47149838134462,31.17,0,0.0,348.81021203416987,0,1023.0627879658302,3
32.0,11,165799.4,13868.616666666669,0.0,3.0,2.0,1.0,11,9.0,7.08,0.0,2,486.54,27.646651207155887,22.58,2,81.5524226857578,1018.8953262506567,5,566.4139177302518,3
19.0,9,69374.78,5710.231666666668,1.0,3.0,12.0,2.0,13,5.0,11.07,1.0,2,1171.73,32.29699623197159,28.42,0,68.54205264869616,61.467641972104,1,681.0134720458666,3
42.0,15,76440.52,6647.043333333334,0.0,4.0,9.0,2.0,7,2.0,10.85,4.0,2,998.47,36.402362376494544,20.75,0,96.74970978904616,547.8585912822699,5,300.0960322620174,3
31.0,10,10277.19,920.4325,4.0,6.0,5.0,5.0,11,9.0,13.66,13.0,1,1333.97,25.244785900221306,20.0,1,25.02984103118937,20.26938928134714,1,286.7440196874635,3
33.0,14,16743.345,1194.3666701789732,2.0,4.0,5.0,0.0,11,6.0,4.21,3.0,2,1272.03,29.03636228485287,26.83,2,97.91207982102692,53.29149825620647,2,325.93637674379346,3
52.0,10,38694.66,3080.5550000000007,2.0,3.0,2.0,3.0,3,11.0,1.72,2.0,2,711.09,30.969704936429864,32.75,0,70.4794780602462,265.1628507140985,6,262.41317122565533,3
54.0,5,73579.8,6200.6500000000015,4.0,5.0,7.0,2.0,15,1.0,4.94,4.0,2,1226.97,39.030676568499366,24.83,0,100.29869456799568,322.39438793401746,3,457.3719174979869,3
44.0,14,8787.9,491.32499999999993,8.0,5.0,18.0,5.0,8,20.0,9.13,9.0,1,234.47,32.00439656374331,14.0,1,23.82537506158159,63.22222699935754,6,252.08489793906085,3
39.0,10,20877.69,1855.8075,8.0,3.0,16.0,4.0,26,16.0,6.89,5.0,1,560.41,37.87136236949926,24.0,0,58.4222463239445,36.24640616505621,3,350.9120975109993,3
28.0,5,15755.455,1605.9545833333334,8.0,4.0,9.0,0.0,13,15.0,12.17,3.0,1,149.94,39.16160108851429,25.75,1,0.0,97.09310832973713,5,343.5023500035963,3
54.0,1,41070.53,3364.544166666666,2.0,2.0,7.0,3.0,6,12.0,9.0,1.0,,1431.22,38.835584982972186,20.58,0,80.59190818162543,109.0085089754812,4,416.8539995095601,3
54.0,8,14726.775,1366.23125,7.0,6.0,1.0,0.0,8,9.0,6.64,5.0,2,442.21,24.68529383197353,15.58,0,0.0,95.4103859561289,0,331.2127390438711,3
19.0,10,22641761.0,1447.532083333333,5.0,4.0,3.0,3.0,11,6.0,7.54,4.0,2,1181.75,31.291475150792746,18.17,0,29.7026536342165,133.31363641810452,6,271.7369182810123,3
44.0,4,94159.71,8028.642499999999,0.0,1.0,4.0,2.0,8,12.0,2.2,2.0,,781.5,36.66400201548307,19.42,0,121.0485480438686,208.42337778234005,5,753.3923241737914,3
45.0,13,16988.435,1531.7029166666669,0.0,1.0,10.0,1.0,12,3.0,1.55,0.0,,1065.23,32.93640611362814,29.25,2,12.761590058914434,63.14183973516359,6,367.2668618725887,3
54.0,8,119014.2,10116.85,4.0,2.0,12.0,2.0,6,3.0,8.22,4.0,2,189.33,30.88959266505297,32.58,0,178.42085582991544,802.9005527602752,5,310.3635914098094,3
24.0,9,82194.02,6799.501666666668,0.0,3.0,2.0,3.0,7,4.0,8.62,3.0,2,957.94,24.87473013107288,29.25,0,119.42218812094498,371.8433889113894,3,448.6845896343325,3
54.0,15,15617.35,1579.4458333333334,0.0,2.0,1.0,3.0,3,0.0,0.57,2.0,2,258.68,22.69753180154337,24.58,2,26.45046765013421,147.04710378740612,6,274.447011895793,3
26.0,4,28097.2,2397.433333333333,0.0,7.0,4.0,0.0,7,8.0,1.4400000000000004,2.0,2,644.34,24.727425430106344,29.83,0,0.0,100.76894526239604,3,398.9743880709373,3
50.0,12,83923.24,6723.6033333333335,4.0,4.0,9.0,3.0,9,19.0,-3.46,3.0,2,1236.73,26.124489908326076,23.08,0,139.34039244047392,216.8115652712046,5,596.2083756216549,3
22.0,3,15692.35,1296.6958333333334,7.0,3.0,10.0,3.0,26,13.0,18.2,5.0,1,611.5,39.74805984730021,9.42,1,32.9313730208646,55.31447608946182,0,331.42373422300693,3
23.0,13,14856.35,1473.029166666667,4.0,2.0,10.0,1.0,14,7.0,5.9,1.0,2,1456.25,40.26637706157267,26.25,0,6.524757595186792,66.0846295146743,6,364.69352955680563,3
33.0,5,169293.52,14365.793333333331,2.0,4.0,5.0,1.0,12,5.0,10.22,1.0,2,931.52,38.60434416031081,30.5,0,92.0400801313395,230.45264596870175,2,1364.0866072332922,3
